user,purpose,destination
4205,Holiday/ Rest & Relax,Marina Bay Sands
4206,Holiday/ Rest & Relax,Marina Bay Sands
4207,Holiday/ Rest & Relax,Marina Bay Sands
4208,To shop/attend shopping events in Singapore,Orchard Central
4209,"IR (e.g. MBS, RWS)",Resorts World Sentosa
4210,Holiday/ Rest & Relax,Marina Bay Sands
4211,Holiday/ Rest & Relax,Marina Bay Sands
4212,Holiday/ Rest & Relax,Marina Bay Sands
4213,Holiday/ Rest & Relax,Marina Bay Sands
4214,To shop/attend shopping events in Singapore,Orchard Central
4215,Holiday/ Rest & Relax,Marina Bay Sands
4216,Sightseeing/ Attractions,Little India
4217,Holiday/ Rest & Relax,Marina Bay Sands
4218,To shop/attend shopping events in Singapore,Orchard Central
4219,General business purpose,Raffles Hotel
4220,Holiday/ Rest & Relax,Marina Bay Sands
4221,Holiday/ Rest & Relax,Marina Bay Sands
4222,Sightseeing/ Attractions,Little India
4223,Holiday/ Rest & Relax,Marina Bay Sands
4224,Holiday/ Rest & Relax,Marina Bay Sands
4225,Holiday/ Rest & Relax,Marina Bay Sands
4226,Holiday/ Rest & Relax,Marina Bay Sands
4227,General business purpose,Raffles Hotel
4228,Holiday/ Rest & Relax,Marina Bay Sands
4229,Holiday/ Rest & Relax,Marina Bay Sands
4230,Holiday/ Rest & Relax,Marina Bay Sands
4231,Holiday/ Rest & Relax,Haw Par Villa
4232,Holiday/ Rest & Relax,Haw Par Villa
4233,Holiday/ Rest & Relax,Haw Par Villa
4234,Holiday/ Rest & Relax,Haw Par Villa
4235,Holiday/ Rest & Relax,Haw Par Villa
4236,Company sponsored holiday,Resorts World Sentosa
4237,Holiday/ Rest & Relax,Haw Par Villa
4238,General business purpose,Raffles Hotel
4239,Holiday/ Rest & Relax,Haw Par Villa
4240,"IR (e.g. MBS, RWS)",Resorts World Sentosa
4241,Holiday/ Rest & Relax,Haw Par Villa
4242,Holiday/ Rest & Relax,Haw Par Villa
4243,Holiday/ Rest & Relax,Haw Par Villa
4244,Holiday/ Rest & Relax,Haw Par Villa
4245,General business purpose,Raffles Hotel
4246,Holiday/ Rest & Relax,Haw Par Villa
4247,Sightseeing/ Attractions,Little India
4248,Holiday/ Rest & Relax,Haw Par Villa
4249,Holiday/ Rest & Relax,Haw Par Villa
4250,Holiday/ Rest & Relax,Haw Par Villa
4251,Holiday/ Rest & Relax,Haw Par Villa
4252,Sightseeing/ Attractions,Little India
4253,Holiday/ Rest & Relax,Haw Par Villa
4254,To shop/attend shopping events in Singapore,Orchard Central
4255,Company sponsored holiday,Resorts World Sentosa
4256,Holiday/ Rest & Relax,Haw Par Villa
4257,To shop/attend shopping events in Singapore,Orchard Central
4258,"IR (e.g. MBS, RWS)",Resorts World Sentosa
4259,Holiday/ Rest & Relax,Haw Par Villa
4260,Holiday/ Rest & Relax,Haw Par Villa
4261,Holiday/ Rest & Relax,Haw Par Villa
4262,Holiday/ Rest & Relax,Haw Par Villa
4263,General business purpose,Raffles Hotel
4264,Holiday/ Rest & Relax,Haw Par Villa
4265,Holiday/ Rest & Relax,Haw Par Villa
4266,Holiday/ Rest & Relax,Haw Par Villa
4267,Holiday/ Rest & Relax,Haw Par Villa
4268,Holiday/ Rest & Relax,Haw Par Villa
4269,Holiday/ Rest & Relax,Haw Par Villa
4270,Holiday/ Rest & Relax,Haw Par Villa
4271,General business purpose,Raffles Hotel
4272,Holiday/ Rest & Relax,Haw Par Villa
4273,Holiday/ Rest & Relax,Haw Par Villa
4274,Holiday/ Rest & Relax,Haw Par Villa
4275,Holiday/ Rest & Relax,Haw Par Villa
4276,Holiday/ Rest & Relax,Haw Par Villa
4277,Holiday/ Rest & Relax,Universal Studios Singapore
4278,General business purpose,Raffles Hotel
4279,To shop/attend shopping events in Singapore,Orchard Central
4280,Holiday/ Rest & Relax,Universal Studios Singapore
4281,Holiday/ Rest & Relax,Universal Studios Singapore
4282,To shop/attend shopping events in Singapore,Orchard Central
4283,General business purpose,Raffles Hotel
4284,Holiday/ Rest & Relax,Universal Studios Singapore
4285,Holiday/ Rest & Relax,Universal Studios Singapore
4286,General business purpose,Raffles Hotel
4287,Holiday/ Rest & Relax,Universal Studios Singapore
4288,Holiday/ Rest & Relax,Universal Studios Singapore
4289,Holiday/ Rest & Relax,Universal Studios Singapore
4290,Holiday/ Rest & Relax,Universal Studios Singapore
4291,Holiday/ Rest & Relax,Universal Studios Singapore
4292,Holiday/ Rest & Relax,Universal Studios Singapore
4293,"IR (e.g. MBS, RWS)",Resorts World Sentosa
4294,Holiday/ Rest & Relax,Universal Studios Singapore
4295,Holiday/ Rest & Relax,Universal Studios Singapore
4296,Holiday/ Rest & Relax,Universal Studios Singapore
4297,General business purpose,Raffles Hotel
4298,Holiday/ Rest & Relax,Universal Studios Singapore
4299,Holiday/ Rest & Relax,Universal Studios Singapore
4300,General business purpose,Raffles Hotel
4301,Holiday/ Rest & Relax,Universal Studios Singapore
4302,To experience the food/food events in Singapore,Chinatown
4303,Sightseeing/ Attractions,Little India
4304,General business purpose,Raffles Hotel
4305,To shop/attend shopping events in Singapore,Orchard Central
4306,Holiday/ Rest & Relax,Universal Studios Singapore
4307,Holiday/ Rest & Relax,Marina Bay Sands
4308,Holiday/ Rest & Relax,Marina Bay Sands
4309,General business purpose,Raffles Hotel
4310,Holiday/ Rest & Relax,Marina Bay Sands
4311,Holiday/ Rest & Relax,Marina Bay Sands
4312,General business purpose,Raffles Hotel
4313,Holiday/ Rest & Relax,Marina Bay Sands
4314,Holiday/ Rest & Relax,Marina Bay Sands
4315,Holiday/ Rest & Relax,Marina Bay Sands
4316,Holiday/ Rest & Relax,Marina Bay Sands
4317,Holiday/ Rest & Relax,Marina Bay Sands
4318,Holiday/ Rest & Relax,Marina Bay Sands
4319,Holiday/ Rest & Relax,Marina Bay Sands
4320,Holiday/ Rest & Relax,Marina Bay Sands
4321,Holiday/ Rest & Relax,Marina Bay Sands
4322,Holiday/ Rest & Relax,Marina Bay Sands
4323,General business purpose,Raffles Hotel
4324,Holiday/ Rest & Relax,Marina Bay Sands
4325,Holiday/ Rest & Relax,Marina Bay Sands
4326,To shop/attend shopping events in Singapore,Orchard Central
4327,General business purpose,Raffles Hotel
4328,Holiday/ Rest & Relax,Marina Bay Sands
4329,General business purpose,Raffles Hotel
4330,Holiday/ Rest & Relax,Marina Bay Sands
4331,To shop/attend shopping events in Singapore,Orchard Central
4332,Holiday/ Rest & Relax,Marina Bay Sands
4333,Holiday/ Rest & Relax,Marina Bay Sands
4334,Sightseeing/ Attractions,Little India
4335,Holiday/ Rest & Relax,Marina Bay Sands
4336,To shop/attend shopping events in Singapore,Yew Tee Square
4337,To shop/attend shopping events in Singapore,321 Clementi
4338,Holiday/ Rest & Relax,The Clementi Mall
4339,Holiday/ Rest & Relax,IMM
4340,Holiday/ Rest & Relax,JCube
4341,General business purpose,Raffles Hotel
4342,General business purpose,Raffles Hotel
4343,"IR (e.g. MBS, RWS)",Resorts World Sentosa
4344,Holiday/ Rest & Relax,Pioneer Mall
4345,Holiday/ Rest & Relax,The Star Vista
4346,Sightseeing/ Attractions,Alexandra Central
4347,General business purpose,Raffles Hotel
4348,General business purpose,Raffles Hotel
4349,General business purpose,Raffles Hotel
4350,Company sponsored holiday,Fairprice Hub
4351,Company sponsored holiday,Gek Poh Shopping Centre
4352,Company sponsored holiday,Marina Bay Sands
4353,General business purpose,Raffles Hotel
4354,Company sponsored holiday,Marina Bay Sands
4355,Holiday/ Rest & Relax,Marina Bay
4356,Holiday/ Rest & Relax,Marina Bay
4357,General business purpose,Raffles Hotel
4358,Holiday/ Rest & Relax,Marina Bay
4359,Holiday/ Rest & Relax,Marina Bay
4360,Holiday/ Rest & Relax,Marina Bay
4361,Holiday/ Rest & Relax,Marina Bay
4362,Holiday/ Rest & Relax,Marina Bay
4363,Company sponsored holiday,Marina Bay Sands
4364,Holiday/ Rest & Relax,Marina Bay
4365,General business purpose,Raffles Hotel
4366,Holiday/ Rest & Relax,Marina Bay
4367,Company sponsored holiday,Marina Bay Sands
4368,Holiday/ Rest & Relax,Marina Bay
4369,Holiday/ Rest & Relax,Marina Bay
4370,Holiday/ Rest & Relax,Marina Bay
4371,Holiday/ Rest & Relax,Marina Bay
4372,Holiday/ Rest & Relax,Marina Bay
4373,Holiday/ Rest & Relax,Marina Bay
4374,Holiday/ Rest & Relax,Marina Bay
4375,Holiday/ Rest & Relax,Marina Bay
4376,Holiday/ Rest & Relax,Marina Bay
4377,Holiday/ Rest & Relax,Marina Bay
4378,Holiday/ Rest & Relax,Marina Bay
4379,Holiday/ Rest & Relax,Marina Bay
4380,Holiday/ Rest & Relax,Marina Bay
4381,General business purpose,Raffles Hotel
4382,Holiday/ Rest & Relax,Marina Bay
4383,Holiday/ Rest & Relax,Marina Bay
4384,Holiday/ Rest & Relax,Marina Bay
4385,Holiday/ Rest & Relax,Marina Bay
4386,Holiday/ Rest & Relax,Marina Bay
4387,Holiday/ Rest & Relax,Marina Bay
4388,Holiday/ Rest & Relax,Marina Bay
4389,General business purpose,Raffles Hotel
4390,Holiday/ Rest & Relax,Marina Bay
4391,General business purpose,Raffles Hotel
4392,Holiday/ Rest & Relax,Marina Bay
4393,Holiday/ Rest & Relax,Marina Bay
4394,General business purpose,Raffles Hotel
4395,Holiday/ Rest & Relax,Marina Bay
4396,General business purpose,Raffles Hotel
4397,Holiday/ Rest & Relax,Marina Bay
4398,Holiday/ Rest & Relax,Marina Bay
4399,Holiday/ Rest & Relax,Marina Bay
4400,Holiday/ Rest & Relax,Marina Bay
4401,Holiday/ Rest & Relax,Marina Bay
4402,Holiday/ Rest & Relax,Marina Bay
4403,Holiday/ Rest & Relax,Marina Bay
4404,Holiday/ Rest & Relax,Marina Bay
4405,Holiday/ Rest & Relax,Marina Bay
4406,To shop/attend shopping events in Singapore,Orchard Plaza
4407,Sightseeing/ Attractions,Little India
4408,Holiday/ Rest & Relax,Marina Bay
4409,General business purpose,Raffles Hotel
4410,Holiday/ Rest & Relax,Marina Bay
4411,Holiday/ Rest & Relax,Marina Bay
4412,Holiday/ Rest & Relax,Marina Bay
4413,Holiday/ Rest & Relax,Marina Bay
4414,Holiday/ Rest & Relax,Marina Bay
4415,To shop/attend shopping events in Singapore,Yew Tee Square
4416,To shop/attend shopping events in Singapore,321 Clementi
4417,General business purpose,The Clementi Mall
4418,Holiday/ Rest & Relax,IMM
4419,Holiday/ Rest & Relax,JCube
4420,Holiday/ Rest & Relax,Jem
4421,Holiday/ Rest & Relax,Westgate
4422,General business purpose,Jurong Point
4423,Holiday/ Rest & Relax,Pioneer Mall
4424,Holiday/ Rest & Relax,The Star Vista
4425,Holiday/ Rest & Relax,Alexandra Central
4426,Holiday/ Rest & Relax,Anchorpoint
4427,Company sponsored holiday,Boon Lay Shopping Centre
4428,To shop/attend shopping events in Singapore,Grantral Mall
4429,Holiday/ Rest & Relax,Fairprice Hub
4430,Holiday/ Rest & Relax,Gek Poh Shopping Centre
4431,Company sponsored holiday,Marina Bay Sands
4432,Holiday/ Rest & Relax,Resorts World Sentosa
4433,General business purpose,Empress Place Building
4434,Holiday/ Rest & Relax,Resorts World Sentosa
4435,Holiday/ Rest & Relax,Resorts World Sentosa
4436,Holiday/ Rest & Relax,Resorts World Sentosa
4437,Holiday/ Rest & Relax,Resorts World Sentosa
4438,Holiday/ Rest & Relax,Resorts World Sentosa
4439,General business purpose,Empress Place Building
4440,Holiday/ Rest & Relax,Resorts World Sentosa
4441,Holiday/ Rest & Relax,Resorts World Sentosa
4442,Holiday/ Rest & Relax,Resorts World Sentosa
4443,Holiday/ Rest & Relax,Resorts World Sentosa
4444,Holiday/ Rest & Relax,Resorts World Sentosa
4445,Holiday/ Rest & Relax,Resorts World Sentosa
4446,Holiday/ Rest & Relax,Resorts World Sentosa
4447,Holiday/ Rest & Relax,Resorts World Sentosa
4448,Holiday/ Rest & Relax,Resorts World Sentosa
4449,General business purpose,Empress Place Building
4450,General business purpose,Empress Place Building
4451,General business purpose,Empress Place Building
4452,Holiday/ Rest & Relax,Resorts World Sentosa
4453,Holiday/ Rest & Relax,Resorts World Sentosa
4454,Holiday/ Rest & Relax,Resorts World Sentosa
4455,Holiday/ Rest & Relax,Resorts World Sentosa
4456,To shop/attend shopping events in Singapore,Orchard Plaza
4457,Holiday/ Rest & Relax,Resorts World Sentosa
4458,Holiday/ Rest & Relax,Resorts World Sentosa
4459,Holiday/ Rest & Relax,Resorts World Sentosa
4460,Holiday/ Rest & Relax,Resorts World Sentosa
4461,Holiday/ Rest & Relax,Resorts World Sentosa
4462,Holiday/ Rest & Relax,Resorts World Sentosa
4463,General business purpose,Empress Place Building
4464,Holiday/ Rest & Relax,Resorts World Sentosa
4465,Holiday/ Rest & Relax,Resorts World Sentosa
4466,Holiday/ Rest & Relax,Resorts World Sentosa
4467,Holiday/ Rest & Relax,Resorts World Sentosa
4468,Holiday/ Rest & Relax,Resorts World Sentosa
4469,General business purpose,Empress Place Building
4470,General business purpose,Empress Place Building
4471,Holiday/ Rest & Relax,Resorts World Sentosa
4472,General business purpose,Empress Place Building
4473,General business purpose,Empress Place Building
4474,Holiday/ Rest & Relax,Resorts World Sentosa
4475,To shop/attend shopping events in Singapore,Yew Tee Square
4476,To shop/attend shopping events in Singapore,321 Clementi
4477,Holiday/ Rest & Relax,Resorts World Sentosa
4478,Holiday/ Rest & Relax,Resorts World Sentosa
4479,Holiday/ Rest & Relax,Resorts World Sentosa
4480,Holiday/ Rest & Relax,Resorts World Sentosa
4481,Holiday/ Rest & Relax,Resorts World Sentosa
4482,Holiday/ Rest & Relax,Resorts World Sentosa
4483,Holiday/ Rest & Relax,Resorts World Sentosa
4484,Holiday/ Rest & Relax,Resorts World Sentosa
4485,General business purpose,Alexandra Central
4486,Holiday/ Rest & Relax,Resorts World Sentosa
4487,Holiday/ Rest & Relax,Resorts World Sentosa
4488,Holiday/ Rest & Relax,Resorts World Sentosa
4489,Holiday/ Rest & Relax,Resorts World Sentosa
4490,Holiday/ Rest & Relax,Resorts World Sentosa
4491,General business purpose,Empress Place Building
4492,Holiday/ Rest & Relax,Resorts World Sentosa
4493,General business purpose,Empress Place Building
4494,General business purpose,Empress Place Building
4495,General business purpose,Empress Place Building
4496,Holiday/ Rest & Relax,Resorts World Sentosa
4497,Holiday/ Rest & Relax,Resorts World Sentosa
4498,Holiday/ Rest & Relax,Resorts World Sentosa
4499,Holiday/ Rest & Relax,Resorts World Sentosa
4500,Holiday/ Rest & Relax,Resorts World Sentosa
4501,Holiday/ Rest & Relax,Resorts World Sentosa
4502,Exhibition/Trade show,URA City Gallery
4503,Holiday/ Rest & Relax,Resorts World Sentosa
4504,Holiday/ Rest & Relax,Resorts World Sentosa
4505,Holiday/ Rest & Relax,Resorts World Sentosa
4506,Holiday/ Rest & Relax,Resorts World Sentosa
4507,General business purpose,Empress Place Building
4508,Holiday/ Rest & Relax,Resorts World Sentosa
4509,General business purpose,Empress Place Building
4510,Cultural Festivals,China Cultural Centre
4511,General business purpose,Empress Place Building
4512,Exhibition/Trade show,URA City Gallery
4513,Holiday/ Rest & Relax,Resorts World Sentosa
4514,General business purpose,Empress Place Building
4515,Holiday/ Rest & Relax,Resorts World Sentosa
4516,Holiday/ Rest & Relax,Resorts World Sentosa
4517,Holiday/ Rest & Relax,Resorts World Sentosa
4518,Holiday/ Rest & Relax,Resorts World Sentosa
4519,Holiday/ Rest & Relax,Resorts World Sentosa
4520,To shop/attend shopping events in Singapore,Grantral Mall
4521,Holiday/ Rest & Relax,Fairprice Hub
4522,Holiday/ Rest & Relax,Gek Poh Shopping Centre
4523,Holiday/ Rest & Relax,Rochester Mall
4524,To shop/attend shopping events in Singapore,Taman Jurong Shopping Centre
4525,Holiday/ Rest & Relax,West Coast Plaza
4526,Holiday/ Rest & Relax,Wild Wild Wet
4527,Holiday/ Rest & Relax,Wild Wild Wet
4528,Holiday/ Rest & Relax,Wild Wild Wet
4529,Holiday/ Rest & Relax,Wild Wild Wet
4530,Holiday/ Rest & Relax,Wild Wild Wet
4531,Holiday/ Rest & Relax,Wild Wild Wet
4532,Holiday/ Rest & Relax,Wild Wild Wet
4533,Holiday/ Rest & Relax,Wild Wild Wet
4534,Holiday/ Rest & Relax,Wild Wild Wet
4535,General business purpose,Empress Place Building
4536,Holiday/ Rest & Relax,Wild Wild Wet
4537,General business purpose,Empress Place Building
4538,Holiday/ Rest & Relax,Wild Wild Wet
4539,Holiday/ Rest & Relax,Wild Wild Wet
4540,Holiday/ Rest & Relax,Wild Wild Wet
4541,Holiday/ Rest & Relax,Wild Wild Wet
4542,Holiday/ Rest & Relax,Wild Wild Wet
4543,Holiday/ Rest & Relax,Wild Wild Wet
4544,Holiday/ Rest & Relax,Wild Wild Wet
4545,Holiday/ Rest & Relax,Wild Wild Wet
4546,Holiday/ Rest & Relax,Wild Wild Wet
4547,Holiday/ Rest & Relax,Wild Wild Wet
4548,Holiday/ Rest & Relax,Wild Wild Wet
4549,General business purpose,Empress Place Building
4550,Holiday/ Rest & Relax,Wild Wild Wet
4551,Sightseeing/ Attractions,Little India
4552,Holiday/ Rest & Relax,Wild Wild Wet
4553,Holiday/ Rest & Relax,Wild Wild Wet
4554,To shop/attend shopping events in Singapore,Orchard Plaza
4555,To shop/attend shopping events in Singapore,Grantral Mall
4556,Holiday/ Rest & Relax,Fairprice Hub
4557,Holiday/ Rest & Relax,Gek Poh Shopping Centre
4558,Holiday/ Rest & Relax,Rochester Mall
4559,Holiday/ Rest & Relax,Taman Jurong Shopping Centre
4560,General business purpose,West Coast Plaza
4561,Holiday/ Rest & Relax,Singapore Zoo
4562,General business purpose,Clarke Quay
4563,Holiday/ Rest & Relax,Singapore Zoo
4564,Holiday/ Rest & Relax,Singapore Zoo
4565,General business purpose,Clarke Quay
4566,Holiday/ Rest & Relax,Singapore Zoo
4567,General business purpose,Clarke Quay
4568,Holiday/ Rest & Relax,Singapore Zoo
4569,Holiday/ Rest & Relax,Singapore Zoo
4570,Holiday/ Rest & Relax,Singapore Zoo
4571,General business purpose,Clarke Quay
4572,Holiday/ Rest & Relax,Singapore Zoo
4573,Holiday/ Rest & Relax,Singapore Zoo
4574,"IR (e.g. MBS, RWS)",Resorts World Sentosa
4575,Holiday/ Rest & Relax,Singapore Zoo
4576,Holiday/ Rest & Relax,Singapore Zoo
4577,Holiday/ Rest & Relax,Singapore Zoo
4578,Holiday/ Rest & Relax,Singapore Zoo
4579,Holiday/ Rest & Relax,Singapore Zoo
4580,Holiday/ Rest & Relax,Singapore Zoo
4581,Holiday/ Rest & Relax,Singapore Zoo
4582,Holiday/ Rest & Relax,Singapore Zoo
4583,General business purpose,Clarke Quay
4584,Holiday/ Rest & Relax,Singapore Zoo
4585,Holiday/ Rest & Relax,Singapore Zoo
4586,Holiday/ Rest & Relax,Singapore Zoo
4587,Holiday/ Rest & Relax,Singapore Zoo
4588,Company sponsored holiday,Marina Bay Sands
4589,Holiday/ Rest & Relax,Singapore Zoo
4590,Holiday/ Rest & Relax,Singapore Zoo
4591,General business purpose,Clarke Quay
4592,General business purpose,Clarke Quay
4593,General business purpose,Clarke Quay
4594,Holiday/ Rest & Relax,Singapore Zoo
4595,Holiday/ Rest & Relax,Singapore Zoo
4596,Holiday/ Rest & Relax,Singapore Zoo
4597,Holiday/ Rest & Relax,Singapore Zoo
4598,To shop/attend shopping events in Singapore,Midpoint Orchard
4599,General business purpose,Clarke Quay
4600,Holiday/ Rest & Relax,Singapore Zoo
4601,To shop/attend shopping events in Singapore,Midpoint Orchard
4602,Holiday/ Rest & Relax,Singapore Zoo
4603,General business purpose,Clarke Quay
4604,General business purpose,Clarke Quay
4605,Holiday/ Rest & Relax,Singapore Zoo
4606,General business purpose,Clarke Quay
4607,Holiday/ Rest & Relax,Singapore Zoo
4608,General business purpose,Clarke Quay
4609,Holiday/ Rest & Relax,Singapore Zoo
4610,Holiday/ Rest & Relax,Singapore Zoo
4611,Holiday/ Rest & Relax,Singapore Zoo
4612,Holiday/ Rest & Relax,Singapore Zoo
4613,Holiday/ Rest & Relax,Singapore Zoo
4614,To shop/attend shopping events in Singapore,Grantral Mall
4615,To shop/attend shopping events in Singapore,Fairprice Hub
4616,Holiday/ Rest & Relax,Gek Poh Shopping Centre
4617,Holiday/ Rest & Relax,Rochester Mall
4618,Holiday/ Rest & Relax,Taman Jurong Shopping Centre
4619,Holiday/ Rest & Relax,West Coast Plaza
4620,Sightseeing/ Attractions,Little India
4621,Holiday/ Rest & Relax,Marina Bay Sands
4622,Holiday/ Rest & Relax,Marina Bay Sands
4623,Holiday/ Rest & Relax,Marina Bay Sands
4624,Holiday/ Rest & Relax,Marina Bay Sands
4625,Holiday/ Rest & Relax,Marina Bay Sands
4626,Holiday/ Rest & Relax,Marina Bay Sands
